Timestamp, Tag, Value
2021-08-15T12:30:14.690Z, ns=5;s=Expression1, 4.00905696446239
2021-08-15T12:30:14.690Z, ns=5;s=FastSin, -4.157229769501838E-4
2021-08-15T12:30:14.690Z, ns=5;s=Random1, 0.9456239454206586
2021-08-15T12:30:14.690Z, ns=5;s=Sawtooth1, 1.7999999523162842
2021-08-15T12:30:14.690Z, ns=5;s=Sinusoid1, 0.20905701214610609
2021-08-15T12:30:14.690Z, ns=5;s=Triangle1, 0.13333338813507056
2021-08-15T12:30:14.690Z, ns=5;s=Counter1, 87
2021-08-15T12:30:14.690Z, ns=5;s=Expression1, 4.0073557096291825
2021-08-15T12:30:14.690Z, ns=5;s=FastSin, -7.584088790631885E-4
2021-08-15T12:30:14.690Z, ns=5;s=Random1, 0.8678673396757728
2021-08-15T12:30:14.690Z, ns=5;s=Sawtooth1, 1.840000033378601
2021-08-15T12:30:14.690Z, ns=5;s=Sinusoid1, 0.16735567625058193
2021-08-15T12:30:14.690Z, ns=5;s=Triangle1, 0.10666666001354369
2021-08-15T12:30:15.190Z, ns=5;s=Counter1, 88
2021-08-15T12:30:15.190Z, ns=5;s=Expression1, 4.005581046491651
2021-08-15T12:30:15.190Z, ns=5;s=FastSin, -0.0011010947589105147
2021-08-15T12:30:15.190Z, ns=5;s=Random1, 0.8818420216339424
2021-08-15T12:30:15.190Z, ns=5;s=Sawtooth1, 1.8799999952316284
2021-08-15T12:30:15.190Z, ns=5;s=Sinusoid1, 0.12558105126002217
2021-08-15T12:30:15.190Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:15.190Z, ns=5;s=Triangle1, 0.08000000778300756
2021-08-15T12:30:15.190Z, ns=5;s=Counter1, 89
2021-08-15T12:30:15.190Z, ns=5;s=Expression1, 4.003751299414181
2021-08-15T12:30:15.190Z, ns=5;s=FastSin, -0.0014437806064314502
2021-08-15T12:30:15.190Z, ns=5;s=Random1, 0.8986833203026712
2021-08-15T12:30:15.190Z, ns=5;s=Sawtooth1, 1.9199999570846558
2021-08-15T12:30:15.190Z, ns=5;s=Sinusoid1, 0.08375134232952502
2021-08-15T12:30:15.190Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:15.190Z, ns=5;s=Triangle1, 0.05333335555247145
2021-08-15T12:30:15.190Z, ns=5;s=Counter1, 90
2021-08-15T12:30:15.190Z, ns=5;s=Expression1, 4.00188493547902
2021-08-15T12:30:15.190Z, ns=5;s=FastSin, -0.0017864664115652836
2021-08-15T12:30:15.190Z, ns=5;s=Random1, 0.8897251877856576
2021-08-15T12:30:15.190Z, ns=5;s=Sawtooth1, 1.9600000381469727
2021-08-15T12:30:15.190Z, ns=5;s=Sinusoid1, 0.041884897332047484
2021-08-15T12:30:15.190Z, ns=5;s=Triangle1, 0.026666703321935336
2021-08-15T12:30:15.190Z, ns=5;s=Counter1, 91
2021-08-15T12:30:15.190Z, ns=5;s=Expression1, 8.025418218871039E-8
2021-08-15T12:30:15.190Z, ns=5;s=FastSin, -0.002129152164251305
2021-08-15T12:30:15.190Z, ns=5;s=Random1, 0.9036998697438272
2021-08-15T12:30:15.190Z, ns=5;s=Sawtooth1, -2.0
2021-08-15T12:30:15.190Z, ns=5;s=Sinusoid1, 8.025418222704608E-8
2021-08-15T12:30:15.190Z, ns=5;s=Triangle1, 5.109139922092849E-8
2021-08-15T12:30:15.190Z, ns=5;s=Counter1, 92
2021-08-15T12:30:15.190Z, ns=5;s=Expression1, -0.0018847749797132884
2021-08-15T12:30:15.190Z, ns=5;s=FastSin, 0.0014344113933107809
2021-08-15T12:30:15.190Z, ns=5;s=Random1, 0.19286841481116357
2021-08-15T12:30:15.190Z, ns=5;s=Sawtooth1, -1.959999918937683
2021-08-15T12:30:15.190Z, ns=5;s=Sinusoid1, -0.04188485604203017
2021-08-15T12:30:15.190Z, ns=5;s=Triangle1, -0.02666667703012767
2021-08-15T12:30:15.690Z, ns=5;s=Counter1, 93
2021-08-15T12:30:15.690Z, ns=5;s=Expression1, -0.0037512581513321486
2021-08-15T12:30:15.690Z, ns=5;s=FastSin, -0.002814523472037077
2021-08-15T12:30:15.690Z, ns=5;s=Random1, 0.2039765098610965
2021-08-15T12:30:15.690Z, ns=5;s=Sawtooth1, -1.9199999570846558
2021-08-15T12:30:15.690Z, ns=5;s=Sinusoid1, -0.08375130106667644
2021-08-15T12:30:15.690Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:15.690Z, ns=5;s=Triangle1, -0.05333332926066379
2021-08-15T12:30:15.690Z, ns=5;s=Counter1, 94
2021-08-15T12:30:15.690Z, ns=5;s=Expression1, -0.005581005274069906
2021-08-15T12:30:15.690Z, ns=5;s=FastSin, -0.0031572090070154176
2021-08-15T12:30:15.690Z, ns=5;s=Random1, 0.21795120672042734
2021-08-15T12:30:15.690Z, ns=5;s=Sawtooth1, -1.8799999952316284
2021-08-15T12:30:15.690Z, ns=5;s=Sinusoid1, -0.12558101004244154
2021-08-15T12:30:15.690Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:15.690Z, ns=5;s=Triangle1, -0.0799999814911999
2021-08-15T12:30:15.690Z, ns=5;s=Counter1, 95
2021-08-15T12:30:15.690Z, ns=5;s=Expression1, -0.007355549265660066
2021-08-15T12:30:15.690Z, ns=5;s=FastSin, 4.0635376160193064E-4
2021-08-15T12:30:15.690Z, ns=5;s=Random1, 0.20899305930225254
2021-08-15T12:30:15.690Z, ns=5;s=Sawtooth1, -1.8399999141693115
2021-08-15T12:30:15.690Z, ns=5;s=Sinusoid1, -0.16735563509634863
2021-08-15T12:30:15.690Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:15.690Z, ns=5;s=Triangle1, -0.10666663372173603
2021-08-15T12:30:15.690Z, ns=5;s=Counter1, 96
2021-08-15T12:30:15.690Z, ns=5;s=Expression1, -0.009056804833307286
2021-08-15T12:30:15.690Z, ns=5;s=FastSin, -0.003842579788839494
2021-08-15T12:30:15.690Z, ns=5;s=Random1, 0.22296775616158337
2021-08-15T12:30:15.690Z, ns=5;s=Sawtooth1, -1.7999999523162842
2021-08-15T12:30:15.690Z, ns=5;s=Sinusoid1, -0.2090568525170233
2021-08-15T12:30:15.690Z, ns=5;s=Triangle1, -0.13333328595227215
2021-08-15T12:30:15.690Z, ns=5;s=Counter1, 97
2021-08-15T12:30:15.690Z, ns=5;s=Expression1, -0.01066647952461608
2021-08-15T12:30:15.690Z, ns=5;s=FastSin, -2.7901806928799084E-4
2021-08-15T12:30:15.690Z, ns=5;s=Random1, 0.14807775222609543
2021-08-15T12:30:15.690Z, ns=5;s=Sawtooth1, -1.7599999904632568
2021-08-15T12:30:15.690Z, ns=5;s=Sinusoid1, -0.2506664890613594
2021-08-15T12:30:15.690Z, ns=5;s=Triangle1, -0.16000001407379902
2021-08-15T12:30:16.190Z, ns=5;s=Counter1, 98
2021-08-15T12:30:16.190Z, ns=5;s=Expression1, -0.012166085172009566
2021-08-15T12:30:16.190Z, ns=5;s=FastSin, -6.217039774760182E-4
2021-08-15T12:30:16.190Z, ns=5;s=Random1, 0.16205244908542626
2021-08-15T12:30:16.190Z, ns=5;s=Sawtooth1, -1.7200000286102295
2021-08-15T12:30:16.190Z, ns=5;s=Sinusoid1, -0.29216605656177985
2021-08-15T12:30:16.190Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:16.190Z, ns=5;s=Triangle1, -0.18666666630433518
2021-08-15T12:30:16.190Z, ns=5;s=Counter1, 99
2021-08-15T12:30:16.190Z, ns=5;s=Expression1, -0.013537537269564304
2021-08-15T12:30:16.190Z, ns=5;s=FastSin, -9.643898674118058E-4
2021-08-15T12:30:16.190Z, ns=5;s=Random1, 0.15309431656841266
2021-08-15T12:30:16.190Z, ns=5;s=Sawtooth1, -1.6800000667572021
2021-08-15T12:30:16.190Z, ns=5;s=Sinusoid1, -0.33353747051236193
2021-08-15T12:30:16.190Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:16.190Z, ns=5;s=Triangle1, -0.21333331853487125
2021-08-15T12:30:16.190Z, ns=5;s=Counter1, 100
2021-08-15T12:30:16.190Z, ns=5;s=Expression1, -0.014762569758141275
2021-08-15T12:30:16.190Z, ns=5;s=FastSin, -0.0013070757290346406
2021-08-15T12:30:16.190Z, ns=5;s=Random1, 0.1670689985265823
2021-08-15T12:30:16.190Z, ns=5;s=Sawtooth1, -1.6399999856948853
2021-08-15T12:30:16.190Z, ns=5;s=Sinusoid1, -0.3747625840632561
2021-08-15T12:30:16.190Z, ns=5;s=Triangle1, -0.23999997076540738
2021-08-15T12:30:16.190Z, ns=5;s=Counter1, 0
2021-08-15T12:30:16.190Z, ns=5;s=Expression1, -0.01582333837859151
2021-08-15T12:30:16.190Z, ns=5;s=FastSin, -0.0016497615522838112
2021-08-15T12:30:16.190Z, ns=5;s=Random1, 0.17817707867535404
2021-08-15T12:30:16.190Z, ns=5;s=Sawtooth1, -1.600000023841858
2021-08-15T12:30:16.190Z, ns=5;s=Sinusoid1, -0.41582331453673366
2021-08-15T12:30:16.190Z, ns=5;s=Triangle1, -0.2666666229959435
2021-08-15T12:30:16.190Z, ns=5;s=Counter1, 1
2021-08-15T12:30:16.190Z, ns=5;s=Expression1, -0.016701710198029573
2021-08-15T12:30:16.190Z, ns=5;s=FastSin, -0.001992447327098607
2021-08-15T12:30:16.190Z, ns=5;s=Random1, 0.10042048783162938
2021-08-15T12:30:16.190Z, ns=5;s=Sawtooth1, -1.559999942779541
2021-08-15T12:30:16.190Z, ns=5;s=Sinusoid1, -0.45670176741848845
2021-08-15T12:30:16.190Z, ns=5;s=Triangle1, -0.2933333511174704
2021-08-15T12:30:16.690Z, ns=5;s=Counter1, 2
2021-08-15T12:30:16.690Z, ns=5;s=Expression1, -0.017379760350037188
2021-08-15T12:30:16.690Z, ns=5;s=FastSin, -0.002335133043418318
2021-08-15T12:30:16.690Z, ns=5;s=Random1, 0.11439518469096022
2021-08-15T12:30:16.690Z, ns=5;s=Sawtooth1, -1.5199999809265137
2021-08-15T12:30:16.690Z, ns=5;s=Sinusoid1, -0.49737977942352357
2021-08-15T12:30:16.690Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:16.690Z, ns=5;s=Triangle1, -0.32000000334800655
2021-08-15T12:30:16.690Z, ns=5;s=Counter1, 3
2021-08-15T12:30:16.690Z, ns=5;s=Expression1, -0.017839643528437588
2021-08-15T12:30:16.690Z, ns=5;s=FastSin, -0.002677818691182237
2021-08-15T12:30:16.690Z, ns=5;s=Random1, 0.10543703727278542
2021-08-15T12:30:16.690Z, ns=5;s=Sawtooth1, -1.4800000190734863
2021-08-15T12:30:16.690Z, ns=5;s=Sinusoid1, -0.5378396244549513
2021-08-15T12:30:16.690Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:16.690Z, ns=5;s=Triangle1, -0.34666665557854265
2021-08-15T12:30:16.690Z, ns=5;s=Counter1, 4
2021-08-15T12:30:16.690Z, ns=5;s=Expression1, -0.01806349351791381
2021-08-15T12:30:16.690Z, ns=5;s=FastSin, 8.857445624894705E-4
2021-08-15T12:30:16.690Z, ns=5;s=Random1, 0.12227832104035308
2021-08-15T12:30:16.690Z, ns=5;s=Sawtooth1, -1.4399999380111694
2021-08-15T12:30:16.690Z, ns=5;s=Sinusoid1, -0.5780635555067444
2021-08-15T12:30:16.690Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:16.690Z, ns=5;s=Triangle1, -0.37333330780907875
2021-08-15T12:30:16.690Z, ns=5;s=Counter1, 5
2021-08-15T12:30:16.690Z, ns=5;s=Expression1, -0.018033905210574463
2021-08-15T12:30:16.690Z, ns=5;s=FastSin, -0.00336318974079988
2021-08-15T12:30:16.690Z, ns=5;s=Random1, 0.13625301789968391
2021-08-15T12:30:16.690Z, ns=5;s=Sawtooth1, -1.399999976158142
2021-08-15T12:30:16.690Z, ns=5;s=Sinusoid1, -0.6180339290524325
2021-08-15T12:30:16.690Z, ns=5;s=Triangle1, -0.39999996003961485
2021-08-15T12:30:16.690Z, ns=5;s=Counter1, 6
2021-08-15T12:30:16.690Z, ns=5;s=Expression1, -0.0177332204583891
2021-08-15T12:30:16.690Z, ns=5;s=FastSin, 2.0037275651788052E-4
2021-08-15T12:30:16.690Z, ns=5;s=Random1, 0.058496427055959255
2021-08-15T12:30:16.690Z, ns=5;s=Sawtooth1, -1.3599998950958252
2021-08-15T12:30:16.690Z, ns=5;s=Sinusoid1, -0.6577333253625637
2021-08-15T12:30:16.690Z, ns=5;s=Triangle1, -0.4266666881611418
2021-08-15T12:30:17.190Z, ns=5;s=Counter1, 7
2021-08-15T12:30:17.190Z, ns=5;s=Expression1, -0.01714403827828148
2021-08-15T12:30:17.190Z, ns=5;s=FastSin, -1.423131603222092E-4
2021-08-15T12:30:17.190Z, ns=5;s=Random1, 0.04953829453894554
2021-08-15T12:30:17.190Z, ns=5;s=Sawtooth1, -1.3199999332427979
2021-08-15T12:30:17.190Z, ns=5;s=Sinusoid1, -0.6971441050354836
2021-08-15T12:30:17.190Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:17.190Z, ns=5;s=Triangle1, -0.4533333403916779
2021-08-15T12:30:17.190Z, ns=5;s=Counter1, 8
2021-08-15T12:30:17.190Z, ns=5;s=Expression1, -0.016248955145951705
2021-08-15T12:30:17.190Z, ns=5;s=FastSin, -0.0043912455495403475
2021-08-15T12:30:17.190Z, ns=5;s=Random1, 0.060646374687717386
2021-08-15T12:30:17.190Z, ns=5;s=Sawtooth1, -1.2799999713897705
2021-08-15T12:30:17.190Z, ns=5;s=Sinusoid1, -0.7362489837561811
2021-08-15T12:30:17.190Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:17.190Z, ns=5;s=Triangle1, -0.4799999167312232
2021-08-15T12:30:17.190Z, ns=5;s=Counter1, 9
2021-08-15T12:30:17.190Z, ns=5;s=Expression1, -0.015031150853105135
2021-08-15T12:30:17.190Z, ns=5;s=FastSin, -8.276849714074113E-4
2021-08-15T12:30:17.190Z, ns=5;s=Random1, 0.07462105664588703
2021-08-15T12:30:17.190Z, ns=5;s=Sawtooth1, -1.2400000095367432
2021-08-15T12:30:17.190Z, ns=5;s=Sinusoid1, -0.7750311413163621
2021-08-15T12:30:17.190Z, ns=5;s=Triangle1, -0.5066666448527501
2021-08-15T12:30:17.190Z, ns=5;s=Counter1, 10
2021-08-15T12:30:17.190Z, ns=5;s=Expression1, -0.01347328181672136
2021-08-15T12:30:17.190Z, ns=5;s=FastSin, -0.0011703708455310974
2021-08-15T12:30:17.190Z, ns=5;s=Random1, 0.08859573860405667
2021-08-15T12:30:17.190Z, ns=5;s=Sawtooth1, -1.2000000476837158
2021-08-15T12:30:17.190Z, ns=5;s=Sinusoid1, -0.8134732341330054
2021-08-15T12:30:17.190Z, ns=5;s=Triangle1, -0.5333332970832863
2021-08-15T12:30:17.190Z, ns=5;s=Counter1, 11
2021-08-15T12:30:17.190Z, ns=5;s=Expression1, -0.011558585575119906
2021-08-15T12:30:17.190Z, ns=5;s=FastSin, -0.001513056685294557
2021-08-15T12:30:17.190Z, ns=5;s=Random1, 0.3777642985725541
2021-08-15T12:30:17.190Z, ns=5;s=Sawtooth1, -1.159999966621399
2021-08-15T12:30:17.190Z, ns=5;s=Sinusoid1, -0.851558618953721
2021-08-15T12:30:17.190Z, ns=5;s=Triangle1, -0.5600000252048131
2021-08-15T12:30:17.690Z, ns=5;s=Counter1, 12
2021-08-15T12:30:17.690Z, ns=5;s=Expression1, -0.00927037828955557
2021-08-15T12:30:17.690Z, ns=5;s=FastSin, -0.001855742480637079
2021-08-15T12:30:17.690Z, ns=5;s=Random1, 0.3716727529637772
2021-08-15T12:30:17.690Z, ns=5;s=Sawtooth1, -1.1200000047683716
2021-08-15T12:30:17.690Z, ns=5;s=Sinusoid1, -0.8892703735211839
2021-08-15T12:30:17.690Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:17.690Z, ns=5;s=Triangle1, -0.5866666774353493
2021-08-15T12:30:17.690Z, ns=5;s=Counter1, 13
2021-08-15T12:30:17.690Z, ns=5;s=Expression1, -0.006592002406113018
2021-08-15T12:30:17.690Z, ns=5;s=FastSin, -0.0021984282214979538
2021-08-15T12:30:17.690Z, ns=5;s=Random1, 0.38564744982310806
2021-08-15T12:30:17.690Z, ns=5;s=Sawtooth1, -1.0800000429153442
2021-08-15T12:30:17.690Z, ns=5;s=Sinusoid1, -0.9265919594907687
2021-08-15T12:30:17.690Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:17.690Z, ns=5;s=Triangle1, -0.6133332537748946
2021-08-15T12:30:17.690Z, ns=5;s=Counter1, 14
2021-08-15T12:30:17.690Z, ns=5;s=Expression1, -0.003507285136894467
2021-08-15T12:30:17.690Z, ns=5;s=FastSin, -0.0025411138978164724
2021-08-15T12:30:17.690Z, ns=5;s=Random1, 0.3996221317812777
2021-08-15T12:30:17.690Z, ns=5;s=Sawtooth1, -1.0399999618530273
2021-08-15T12:30:17.690Z, ns=5;s=Sinusoid1, -0.963507323283867
2021-08-15T12:30:17.690Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:17.690Z, ns=5;s=Triangle1, -0.6399999818964215
2021-08-15T12:30:17.690Z, ns=5;s=Counter1, 15
2021-08-15T12:30:17.690Z, ns=5;s=Expression1, 4.4265378029706426E-8
2021-08-15T12:30:17.690Z, ns=5;s=FastSin, -0.002883799499531929
2021-08-15T12:30:17.690Z, ns=5;s=Random1, 0.41359682864060865
2021-08-15T12:30:17.690Z, ns=5;s=Sawtooth1, -1.0
2021-08-15T12:30:17.690Z, ns=5;s=Sinusoid1, -0.9999999557346219
2021-08-15T12:30:17.690Z, ns=5;s=Triangle1, -0.6666666341269576
2021-08-15T12:30:17.690Z, ns=5;s=Counter1, 16
2021-08-15T12:30:17.690Z, ns=5;s=Expression1, 0.003946023465571935
2021-08-15T12:30:17.690Z, ns=5;s=FastSin, 6.797635708115574E-4
2021-08-15T12:30:17.690Z, ns=5;s=Random1, 0.3329736210863248
2021-08-15T12:30:17.690Z, ns=5;s=Sawtooth1, -0.9599999189376831
2021-08-15T12:30:17.690Z, ns=5;s=Sinusoid1, -1.036054057596745
2021-08-15T12:30:17.690Z, ns=5;s=Triangle1, -0.6933333622484843
2021-08-15T12:30:18.190Z, ns=5;s=Counter1, 17
2021-08-15T12:30:18.190Z, ns=5;s=Expression1, 0.008346433754300886
2021-08-15T12:30:18.190Z, ns=5;s=FastSin, 3.3707766500804464E-4
2021-08-15T12:30:18.190Z, ns=5;s=Random1, 0.32401548856931117
2021-08-15T12:30:18.190Z, ns=5;s=Sawtooth1, -0.9199999570846558
2021-08-15T12:30:18.190Z, ns=5;s=Sinusoid1, -1.0716536091610434
2021-08-15T12:30:18.190Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:18.190Z, ns=5;s=Triangle1, -0.7200000144790206
2021-08-15T12:30:18.190Z, ns=5;s=Counter1, 18
2021-08-15T12:30:18.190Z, ns=5;s=Expression1, 0.013217005517519587
2021-08-15T12:30:18.190Z, ns=5;s=FastSin, -0.0039118557564528965
2021-08-15T12:30:18.190Z, ns=5;s=Random1, 0.3379901854286421
2021-08-15T12:30:18.190Z, ns=5;s=Sawtooth1, -0.8799999952316284
2021-08-15T12:30:18.190Z, ns=5;s=Sinusoid1, -1.106782999250852
2021-08-15T12:30:18.190Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:18.190Z, ns=5;s=Triangle1, -0.7466665908185659
2021-08-15T12:30:18.190Z, ns=5;s=Counter1, 19
2021-08-15T12:30:18.190Z, ns=5;s=Expression1, 0.018572969027063957
2021-08-15T12:30:18.190Z, ns=5;s=FastSin, -3.4829416622645976E-4
2021-08-15T12:30:18.190Z, ns=5;s=Random1, 0.35196486738681176
2021-08-15T12:30:18.190Z, ns=5;s=Sawtooth1, -0.8399999141693115
2021-08-15T12:30:18.190Z, ns=5;s=Sinusoid1, -1.1414271168036245
2021-08-15T12:30:18.190Z, ns=5;s=Triangle1, -0.7733333189400928
2021-08-15T12:30:18.190Z, ns=5;s=Counter1, 20
2021-08-15T12:30:18.190Z, ns=5;s=Expression1, 0.024429579735161244
2021-08-15T12:30:18.190Z, ns=5;s=FastSin, -6.909800715360245E-4
2021-08-15T12:30:18.190Z, ns=5;s=Random1, 0.3688061660555405
2021-08-15T12:30:18.190Z, ns=5;s=Sawtooth1, -0.7999999523162842
2021-08-15T12:30:18.190Z, ns=5;s=Sinusoid1, -1.1755704679485546
2021-08-15T12:30:18.190Z, ns=5;s=Triangle1, -0.7999999711706289
2021-08-15T12:30:18.190Z, ns=5;s=Counter1, 21
2021-08-15T12:30:18.190Z, ns=5;s=Expression1, 0.030801738991429906
2021-08-15T12:30:18.190Z, ns=5;s=FastSin, -0.0010336659565595135
2021-08-15T12:30:18.190Z, ns=5;s=Random1, 0.3598480335385269
2021-08-15T12:30:18.190Z, ns=5;s=Sawtooth1, -0.7599999904632568
2021-08-15T12:30:18.190Z, ns=5;s=Sinusoid1, -1.2091982705453133
2021-08-15T12:30:18.190Z, ns=5;s=Triangle1, -0.8266666992921557
2021-08-15T12:30:18.690Z, ns=5;s=Counter1, 22
2021-08-15T12:30:18.690Z, ns=5;s=Expression1, 0.037704481865176165
2021-08-15T12:30:18.690Z, ns=5;s=FastSin, -0.001376351811236214
2021-08-15T12:30:18.690Z, ns=5;s=Random1, 0.28209142779364105
2021-08-15T12:30:18.690Z, ns=5;s=Sawtooth1, -0.7200000286102295
2021-08-15T12:30:18.690Z, ns=5;s=Sinusoid1, -1.2422954895245943
2021-08-15T12:30:18.690Z, ns=5;s=Square1, -2.0
2021-08-15T12:30:18.690Z, ns=5;s=Triangle1, -0.8533332756317011
2021-08-15T12:30:18.690Z, ns=5;s=Counter1, 23
2021-08-15T12:30:18.690Z, ns=5;s=Expression1, 0.045152041055152026
2021-08-15T12:30:18.690Z, ns=5;s=FastSin, -0.001719037625505415
2021-08-15T12:30:18.690Z, ns=5;s=Random1, 0.2960661097518107
2021-08-15T12:30:18.690Z, ns=5;s=Sawtooth1, -0.6800000667572021
2021-08-15T12:30:18.690Z, ns=5;s=Sinusoid1, -1.2748478921876458
2021-08-15T12:30:18.690Z, ns=5;s=Square1, 2.0
2021-08-15T12:30:18.690Z, ns=5;s=Triangle1, -0.8799999278622375
2021-08-15T12:30:18.690Z, ns=5;s=Counter1, 24
2021-08-15T12:30:18.690Z, ns=5;s=Expression1, 0.05315881902778363
2021-08-15T12:30:18.690Z, ns=5;s=FastSin, -0.002061723389306405
2021-08-15T12:30:18.690Z, ns=5;s=Random1, 0.3071742048017436
2021-08-15T12:30:18.690Z, ns=5;s=Sawtooth1, -0.6399999856948853
2021-08-15T12:30:18.690Z, ns=5;s=Sinusoid1, -1.3068411952773311
2021-08-15T12:30:18.690Z, ns=5;s=Square1, -2.0
